Time,Amount,Class
82087.0,121.16,0
143927.0,90.0,0
96610.0,4.9,0
151774.0,65.69,0
33459.0,117.99,0
34662.0,49.67,0
9435.0,0.0,0
83065.0,69.0,0
59801.0,1.0,0
27690.0,29.0,0
136313.0,1.18,0
122347.0,650.0,0
2944.0,55.3,0
48362.0,15.21,0
97567.0,0.89,0
47739.0,47.31,0
133625.0,1.0,0
67602.0,9.9,0
142114.0,1.69,0
121117.0,1.18,0
112374.0,1.0,0
107286.0,10.47,0
43549.0,284.84,0
125666.0,12.42,0
65200.0,200.37,0
169523.0,7.7,0
70859.0,0.89,0
144937.0,2.99,0
37173.0,0.76,0
63107.0,29.31,0
44889.0,1.98,0
162324.0,1.98,0
48833.0,1.48,0
140922.0,186.83,0
127230.0,1.79,0
154478.0,1.0,0
83496.0,74.97,0
111618.0,21.14,0
33346.0,19.35,0
70505.0,1.98,0
72603.0,97.55,0
336.0,7.72,0
66522.0,63.92,0
126097.0,0.89,0
1427.0,27.0,0
58485.0,140.79,0
146129.0,25.09,0
20120.0,1.38,0
74759.0,5.9,0
137224.0,64.9,0
96703.0,17.99,0
150660.0,100.0,0
139757.0,14.23,0
47900.0,1.98,0
146190.0,34.0,0
117015.0,6.99,0
79102.0,17.45,0
146803.0,1.98,0
171876.0,299.0,0
144013.0,7.7,0
153333.0,1.15,0
125259.0,19.6,0
3186.0,0.0,0
131178.0,1.0,0
83447.0,278.22,0
15423.0,13.99,0
41385.0,77.01,0
132670.0,11.69,0
119487.0,315.0,0
69904.0,1.0,0
62234.0,15.0,0
150729.0,100.0,0
140972.0,4.49,0
62019.0,316.1,0
54372.0,0.32,0
138877.0,2.98,0
50726.0,17.48,0
137651.0,1.98,0
83282.0,74.0,0
27089.0,0.89,0
161675.0,0.89,0
30773.0,70.85,0
144411.0,5.94,0
160370.0,14.29,0
120645.0,12.4,0
153228.0,39.99,0
27777.0,245.55,0
148603.0,835.0,0
146329.0,8.0,0
81119.0,2.69,0
155207.0,7.25,0
29611.0,56.84,0
164343.0,1.49,0
42796.0,196.17,0
109800.0,1.98,0
83506.0,19.95,0
66725.0,346.77,0
53946.0,229.2,0
159741.0,88.76,0
159619.0,18.41,0
122710.0,101.09,0
33797.0,69.99,0
132343.0,9.99,0
43875.0,195.0,0
47494.0,39.95,0
167352.0,134.6,0
160096.0,4.49,0
70297.0,2.7,0
41962.0,1071.98,0
119419.0,50.96,0
120481.0,0.76,0
148663.0,131.5,0
171063.0,1.0,0
146272.0,15.0,0
2861.0,1.0,0
51200.0,66.62,0
149873.0,2.87,0
156556.0,5.01,0
145948.0,10.62,0
95663.0,0.01,0
48532.0,5.25,0
149740.0,104.9,0
40974.0,935.52,0
107886.0,360.5,0
160969.0,12.31,0
129757.0,1.79,0
118942.0,9.99,0
123425.0,252.0,0
158612.0,12.14,0
144696.0,2.69,0
76459.0,1.0,0
115470.0,258.77,0
97439.0,15.95,0
113007.0,1.0,0
158957.0,35.65,0
127420.0,182.61,0
43707.0,11.23,0
140978.0,49.95,0
129136.0,0.99,0
85559.0,2.69,0
127315.0,5.0,0
152280.0,60.26,0
71763.0,44.95,0
80707.0,1.18,0
164792.0,3.6,0
80428.0,3.11,0
24260.0,121.7,0
54254.0,110.48,0
96910.0,48.9,0
40094.0,9.99,0
137194.0,1.0,0
121289.0,865.15,0
152902.0,10.94,0
30723.0,0.97,0
74755.0,34.99,0
149559.0,0.89,0
39273.0,1.98,0
167945.0,2.67,0
45726.0,157.64,0
53991.0,37.49,0
137034.0,0.76,0
78182.0,5.47,0
130586.0,149.0,0
148705.0,1246.4,0
33152.0,237.4,0
134848.0,68.94,0
70056.0,10.0,0
123608.0,62.8,0
42405.0,53.65,0
14494.0,39.0,0
97351.0,15.95,0
148786.0,492.68,0
82097.0,26.0,0
127019.0,239.53,0
54411.0,5.49,0
140658.0,229.85,0
77874.0,1.79,0
12656.0,6.99,0
140853.0,34.12,0
134831.0,21.22,0
129439.0,836.22,0
76348.0,116.97,0
134208.0,85.65,0
43906.0,2.69,0
26234.0,552.19,0
89376.0,12.32,0
147165.0,487.0,0
34524.0,35.0,0
80339.0,9.5,0
104570.0,99.0,0
28415.0,167.0,0
77347.0,16.12,0
29212.0,71.0,0
152657.0,33.8,0
158779.0,47.92,0
118132.0,21.23,0
59861.0,1.98,0
27768.0,5.45,0
23.0,41.88,0
64185.0,392.04,0
40703.0,158.0,0
84748.0,331.0,0
33634.0,1.79,0
168422.0,1.0,0
62199.0,17.0,0
100017.0,27.64,0
103771.0,35.91,0
61289.0,97.0,0
133324.0,13.04,0
58390.0,22.0,0
75153.0,36.0,0
141036.0,112.0,0
166128.0,17.4,0
167646.0,19.98,0
78104.0,0.01,0
166545.0,84.08,0
170019.0,1.98,0
76408.0,23.53,0
67756.0,26.75,0
86089.0,7.22,0
138707.0,16.34,0
88540.0,0.89,0
109959.0,2.12,0
132900.0,0.92,0
26101.0,22.95,0
31952.0,100.1,0
122603.0,94.01,0
32783.0,477.0,0
84621.0,48.68,0
67563.0,2.0,0
167907.0,80.0,0
152494.0,30.0,0
54521.0,265.61,0
77382.0,2.69,0
46723.0,1486.0,0
163944.0,30.71,0
44847.0,6.26,0
88679.0,39.65,0
139040.0,1.98,0
151439.0,0.89,0
57690.0,15.0,0
150293.0,47.7,0
160686.0,9.03,0
52180.0,7.53,0
76590.0,40.9,0
130862.0,17.0,0
78057.0,73.46,0
37425.0,1.05,0
52761.0,1.46,0
755.0,82.37,0
28948.0,34.95,0
89020.0,1.29,0
66092.0,11.5,0
126810.0,322.22,0
142245.0,1.0,0
133852.0,40.0,0
137343.0,53.04,0
166510.0,8.99,0
72588.0,0.69,0
168112.0,120.0,0
28941.0,27.34,0
141792.0,7.17,0
57031.0,30.32,0
161725.0,4.86,0
55784.0,27.83,0
31674.0,20.0,0
132648.0,37.85,0
60714.0,29.56,0
46327.0,29.61,0
147220.0,25.0,0
71375.0,0.76,0
111122.0,1.0,0
66236.0,9.99,0
73475.0,0.79,0
143100.0,49.99,0
79986.0,7.98,0
157440.0,17.19,0
161071.0,29.56,0
167273.0,11.56,0
63141.0,300.0,0
57203.0,4.49,0
153536.0,98.52,0
82230.0,10.49,0
62506.0,1.0,0
39900.0,30.43,0
124246.0,9.99,0
81606.0,9.72,0
140524.0,12.0,0
128595.0,258.01,0
156922.0,0.0,0
71020.0,20.97,0
34967.0,57.0,0
55391.0,32.67,0
168436.0,157.0,0
119414.0,20.0,0
80052.0,6.28,0
11699.0,6.03,0
130595.0,1.0,0
36139.0,25.0,0
32143.0,11.5,0
34823.0,30.0,0
313.0,68.0,0
57274.0,20.0,0
68288.0,0.89,0
122292.0,227.1,0
57134.0,27.83,0
63097.0,9.99,0
154512.0,6.81,0
28973.0,15.17,0
76.0,86.43,0
48181.0,74.2,0
46230.0,25.9,0
132486.0,19.99,0
127176.0,50.3,0
134308.0,1.98,0
154236.0,1.0,0
148947.0,17.11,0
3787.0,28.87,0
138111.0,17.95,0
1090.0,78.03,0
72464.0,156.92,0
141620.0,269.9,0
168274.0,168.0,0
66963.0,1.0,0
151298.0,27.48,0
117814.0,0.77,0
152679.0,20.0,0
78443.0,0.76,0
55330.0,27.0,0
127918.0,0.76,0
54512.0,2.35,0
145641.0,3.59,0
115291.0,37.85,0
42249.0,19.4,0
79763.0,4.49,0
128864.0,70.85,0
67607.0,1.0,0
125303.0,1.98,0
146028.0,27.83,0
94121.0,4.69,0
88902.0,25.9,0
74425.0,125.05,0
3956.0,84.0,0
101269.0,154.68,0
84508.0,1.29,0
128418.0,14.99,0
32445.0,6.99,0
32851.0,210.38,0
133109.0,7.7,0
57818.0,140.55,0
171912.0,11.5,0
164701.0,362.5,0
35247.0,278.05,0
114535.0,20.0,0
146049.0,137.7,0
49109.0,11.99,0
80137.0,321.0,0
49902.0,11.0,0
22883.0,211.56,0
873.0,1.0,0
67999.0,19.09,0
53280.0,79.0,0
160772.0,39.99,0
28816.0,9.99,0
116508.0,39.99,0
144833.0,7.85,0
76139.0,85.25,0
87883.0,829.41,1
140829.0,1021.97,0
70822.0,5.99,0
144788.0,1.29,0
120237.0,63.8,0
58911.0,15.92,0
116635.0,2.67,0
134800.0,0.76,0
116663.0,1.98,0
78045.0,1.0,0
134937.0,294.95,0
46167.0,59.5,0
50219.0,35.06,0
144448.0,1.99,0
144403.0,0.99,0
95888.0,69.99,0
43827.0,16.0,0
124948.0,114.98,0
37747.0,0.77,0
1499.0,1.0,0
34468.0,63.0,0
131962.0,70.0,0
70825.0,12.14,0
144320.0,11.85,0
1804.0,54.9,0
82226.0,10.0,0
129230.0,21.48,0
59552.0,552.89,0
81368.0,1.0,0
154371.0,62.9,0
71221.0,40.75,0
155105.0,75.0,0
71719.0,935.0,0
165313.0,40.0,0
31996.0,20.0,0
55961.0,4.99,0
147259.0,468.07,0
83118.0,59.98,0
74425.0,11.87,0
124240.0,99.95,0
124206.0,12.31,0
138213.0,169.25,0
134879.0,26.9,0
117891.0,36.0,0
75495.0,88.97,0
135143.0,0.89,0
40026.0,27.5,0
149561.0,0.77,0
40039.0,171.03,0
42772.0,4.99,0
20820.0,22.74,0
127295.0,24.99,0
118503.0,96.0,0
67050.0,0.99,0
41353.0,7.61,0
128695.0,7.75,0
122408.0,56.03,0
83188.0,0.6,0
82893.0,42.2,0
24052.0,4.99,0
143145.0,67.63,0
82039.0,66.0,0
26628.0,65.94,0
111019.0,29.95,0
71676.0,265.16,0
150844.0,56.4,0
75297.0,24.9,0
88630.0,0.0,0
66121.0,131.4,0
98195.0,0.89,0
87184.0,8.0,0
47989.0,10.73,0
33550.0,29.67,0
72470.0,1.0,0
140054.0,30.8,0
44105.0,300.0,0
170868.0,5.36,0
61767.0,216.59,0
144010.0,1.0,0
72724.0,16.6,0
118447.0,35.85,0
45693.0,13.74,0
118660.0,100.0,0
72083.0,3.99,0
32981.0,134.9,0
128541.0,14.0,0
132322.0,7.5,0
67674.0,205.0,0
83858.0,993.8,0
128984.0,24.37,0
51115.0,33.99,0
163980.0,2.99,0
163863.0,102.85,0
55254.0,10.62,0
121833.0,39.8,0
15696.0,22.88,0
79220.0,1.0,0
12382.0,445.7,0
67082.0,5.0,0
157558.0,12.57,0
33726.0,21.57,0
138579.0,185.0,0
33063.0,54.95,0
47330.0,90.0,0
137996.0,1.79,0
127615.0,13.65,0
83571.0,5.47,0
128193.0,22.8,0
74794.0,104.0,0
76657.0,260.15,0
139598.0,49.48,0
53987.0,62.75,0
76236.0,25.0,0
58763.0,224.88,0
37464.0,7.4,0
44780.0,1.0,0
64762.0,1.29,0
154479.0,17.99,0
81283.0,12.17,0
112395.0,17.59,0
131138.0,34.99,0
14324.0,0.89,0
74545.0,3.27,0
38301.0,24.1,0
54513.0,9.99,0
50722.0,4.99,0
167531.0,9.99,0
133438.0,52.55,0
138421.0,15.0,0
47451.0,229.7,0
65556.0,39.0,0
73865.0,130.0,0
141721.0,76.65,0
122356.0,12.99,0
68006.0,15.93,0
81082.0,0.99,0
152076.0,310.59,0
47811.0,22.06,0
167102.0,6.45,0
158972.0,2.69,0
60611.0,50.9,0
117525.0,5.0,0
47293.0,74.43,0
150420.0,29.17,0
76043.0,40.85,0
167484.0,1.0,0
66265.0,3.58,0
137503.0,1.0,0
56890.0,0.76,0
53299.0,82.25,0
164563.0,28.35,0
129285.0,200.0,0
121598.0,0.89,0
87168.0,1.0,0
144058.0,387.74,0
73690.0,7.27,0
45058.0,7.99,0
32869.0,262.0,0
155352.0,25.97,0
62653.0,291.95,0
85770.0,28.24,0
67727.0,30.0,0
77694.0,60.0,0
128483.0,9.99,0
36196.0,45.9,0
122324.0,8.99,0
40080.0,485.85,0
43422.0,28.0,0
160516.0,29.99,0
79045.0,1.29,0
141253.0,79.7,0
67019.0,5.0,0
23006.0,14.9,0
22548.0,6.99,0
161232.0,107.31,0
161736.0,5.55,0
119162.0,1.0,0
130082.0,50.85,0
149342.0,1.0,0
127985.0,40.0,0
72083.0,0.99,0
42138.0,120.0,0
87266.0,17.99,0
83752.0,30.0,0
31270.0,89.99,0
51411.0,19.09,0
33413.0,6.26,0
135962.0,40.0,0
54367.0,9.0,0
64968.0,32.52,0
128992.0,15.17,0
54702.0,4.4,0
130586.0,181.6,0
52165.0,100.0,0
116499.0,18.0,0
113763.0,0.99,0
967.0,7.65,0
77438.0,434.1,0
142379.0,14.99,0
49619.0,3.82,0
87484.0,59.99,0
129867.0,1.51,0
136836.0,299.98,0
144526.0,3.96,0
86670.0,0.77,0
30581.0,0.99,0
28718.0,36.0,0
53982.0,290.94,0
143666.0,1000.0,0
146341.0,49.5,0
54238.0,149.0,0
135205.0,1.79,0
81208.0,19.99,0
141489.0,34.75,0
129717.0,270.77,0
156617.0,19.95,0
43211.0,57.0,0
43454.0,29.98,0
28454.0,86.9,0
19903.0,10.0,0
126116.0,9.99,0
17524.0,2.69,0
121975.0,169.0,0
78550.0,3.59,0
65974.0,252.0,0
133445.0,2.57,0
92788.0,2.99,0
32332.0,44.74,0
82884.0,49.83,0
77594.0,42.0,0
123386.0,8.04,0
154280.0,799.0,0
169545.0,245.0,0
159939.0,4.77,0
139621.0,948.86,0
55371.0,11.38,0
51089.0,1.0,0
123533.0,80.08,0
46600.0,38.6,0
36478.0,78.9,0
154301.0,104.0,0
20319.0,11.85,0
157447.0,57.4,0
38317.0,699.0,0
56210.0,1.98,0
73292.0,50.4,0
162908.0,2.69,0
64418.0,82.09,0
31121.0,16.0,0
1947.0,25.0,0
138392.0,11.02,0
151743.0,4.77,0
33857.0,47.97,0
135389.0,35.7,0
32932.0,24.99,0
58826.0,33.22,0
52021.0,25.28,0
72295.0,28.75,0
44097.0,126.0,0
117255.0,4.92,0
77775.0,1722.5,0
47330.0,59.9,0
35207.0,14.99,0
121967.0,30.31,0
82534.0,1.0,0
160658.0,4.49,0
27081.0,76.07,0
72819.0,17.99,0
38086.0,58.38,0
61968.0,143.85,0
157017.0,9.99,0
158413.0,0.89,0
86922.0,0.99,0
144189.0,168.65,0
128613.0,756.04,0
117865.0,11.5,0
31844.0,201.02,0
141370.0,10.62,0
109509.0,0.89,0
154251.0,29.98,0
50191.0,14.45,0
160332.0,85.8,0
120928.0,210.0,0
63821.0,3480.88,0
35637.0,15.21,0
145388.0,8.99,0
446.0,64.0,0
27146.0,12.31,0
38225.0,9.9,0
82054.0,119.99,0
138585.0,56.44,0
119556.0,142.91,0
147442.0,5.38,0
41903.0,39.0,0
145153.0,17.5,0
164345.0,29.0,0
66868.0,37.32,0
114204.0,2.99,0
137438.0,161.58,0
81485.0,37.99,0
68429.0,40.8,0
19266.0,1.98,0
138695.0,67.49,0
77996.0,38.0,0
46610.0,39.75,0
137881.0,1.0,0
82346.0,18.55,0
119132.0,47.2,0
130156.0,3.0,0
161412.0,3.88,0
34993.0,155.0,0
30514.0,12.0,0
172174.0,55.25,0
70181.0,12.99,0
158393.0,9.99,0
49646.0,49.99,0
119806.0,1.0,0
86957.0,1.99,0
67067.0,11.0,0
41337.0,17.99,0
126029.0,6.05,0
143223.0,461.19,0
68963.0,910.21,0
157184.0,0.79,0
141106.0,22.58,0
151687.0,35.0,0
169749.0,126.96,0
43027.0,19.99,0
120689.0,19.65,0
28815.0,19.99,0
53102.0,49.9,0
51492.0,1.79,0
128800.0,139.98,0
42570.0,42.76,0
165180.0,2.26,0
130662.0,0.99,0
77079.0,45.0,0
74783.0,49.95,0
54688.0,248.74,0
28677.0,0.76,0
35919.0,99.95,0
76008.0,1.0,0
80636.0,12.93,0
24957.0,106.94,0
123290.0,4.99,0
43194.0,0.23,0
157297.0,69.0,0
41573.0,73.5,0
126294.0,4.0,0
28589.0,30.0,0
71344.0,22.9,0
68911.0,524.9,0
157540.0,500.0,0
47779.0,24.45,0
76396.0,1.0,0
67958.0,2.0,0
166843.0,164.5,0
28840.0,1.98,0
76341.0,22.5,0
36243.0,111.97,0
76081.0,4.0,0
44873.0,1.0,0
38291.0,73.9,0
128406.0,1.51,0
89463.0,96.0,0
48261.0,752.94,0
36469.0,3023.76,0
29291.0,29.47,0
82456.0,39.98,0
81542.0,85.0,0
131221.0,10.0,0
170503.0,9.99,0
142578.0,5.98,0
34214.0,53.22,0
33244.0,10.0,0
79552.0,28.31,0
169656.0,7.15,0
165892.0,7.74,0
41007.0,179.7,0
49873.0,1.52,0
75083.0,39.77,0
38939.0,9.62,0
76181.0,25.0,0
147024.0,24.99,0
88842.0,8.93,0
133137.0,909.78,0
148488.0,13.01,0
40930.0,28.44,0
150580.0,1.0,0
33389.0,21.5,0
138136.0,39.0,0
32800.0,72.98,0
37343.0,12.0,0
97267.0,73.0,0
33105.0,55.0,0
24847.0,27.95,0
126847.0,234.64,0
140010.0,6.84,0
157090.0,51.31,0
138986.0,15.0,0
117226.0,29.56,0
31256.0,7.0,0
150605.0,0.77,0
40748.0,356.46,0
124165.0,28.56,0
162998.0,0.01,0
21624.0,99.99,0
35578.0,3526.23,0
147560.0,1.0,0
40197.0,13.05,0
161036.0,54.95,0
59426.0,50.31,0
82327.0,8.94,0
166654.0,31.35,0
53364.0,18.0,0
75980.0,365.29,0
151960.0,3.7,0
125581.0,21.94,0
154831.0,2.68,0
72372.0,9.95,0
51562.0,88.29,0
121859.0,35.0,0
114179.0,35.0,0
85046.0,114.79,0
122039.0,56.74,0
35231.0,266.42,0
41649.0,1262.0,0
58723.0,0.92,0
119927.0,29.99,0
39573.0,6.4,0
32571.0,7.57,0
156988.0,45.5,0
76460.0,8.44,0
68460.0,89.1,0
147740.0,83.37,0
51006.0,4.54,0
137767.0,26.55,0
30403.0,1.98,0
51115.0,9.49,0
47466.0,26.59,0
28261.0,1.54,0
73437.0,1.99,0
127160.0,17.99,0
44393.0,12.99,0
164649.0,1.0,0
30767.0,16.6,0
21993.0,11.85,0
145927.0,157.72,0
126785.0,90.0,0
156809.0,8.94,0
61819.0,26.25,0
128321.0,0.99,0
72899.0,0.0,0
152315.0,14.9,0
122710.0,0.89,0
162902.0,6.28,0
154503.0,1.98,0
85973.0,200.0,0
23255.0,15.0,0
152806.0,20.0,0
62590.0,60.0,0
159219.0,10.99,0
56887.0,5.0,1
49131.0,30.0,0
118479.0,1.0,0
34003.0,39.41,0
139426.0,15.0,0
126305.0,1.5,0
110033.0,1.0,0
83963.0,405.95,0
55583.0,19.98,0
116889.0,1.0,0
129172.0,204.16,0
66859.0,135.58,0
1211.0,160.0,0
52791.0,74.0,0
154042.0,38.94,0
47076.0,40.33,0
53203.0,19.99,0
62261.0,581.94,0
123429.0,0.75,0
150154.0,114.12,0
82578.0,11.0,0
76063.0,93.8,0
170888.0,9.99,0
145488.0,11.5,0
44788.0,2.92,0
82314.0,10.82,0
72431.0,21.68,0
131556.0,22.11,0
152557.0,32.63,0
109554.0,99.99,0
144504.0,3.1,0
77038.0,16.99,0
66573.0,18.2,0
112870.0,217.8,0
120004.0,131.5,0
128060.0,723.72,0
112377.0,23.88,0
83568.0,1.15,0
131563.0,1602.6,0
24880.0,18.99,0
162870.0,5.9,0
70936.0,60.0,0
54922.0,152.6,0
145348.0,11.9,0
130900.0,23.54,0
150630.0,14.19,0
122270.0,100.0,0
142634.0,5.99,0
162766.0,298.0,0
161676.0,80.9,0
154964.0,5.4,0
36240.0,42.22,0
60462.0,1.29,0
138965.0,28.75,0
147637.0,25.26,0
146073.0,64.8,0
34026.0,1.0,0
72827.0,148.69,0
95149.0,44.17,0
85204.0,69.44,0
131477.0,89.0,0
128123.0,172.0,0
46598.0,12.89,0
67499.0,3.0,0
32184.0,90.0,0
164653.0,3.57,0
135776.0,11.5,0
6126.0,0.0,0
125714.0,24.99,0
58597.0,7.32,0
45351.0,95.65,0
122348.0,27.83,0
62160.0,94.95,0
54226.0,15.0,0
159378.0,7.56,0
126140.0,211.68,0
77688.0,2.69,0
129792.0,63.4,0
127770.0,104.65,0
50004.0,8.08,0
62949.0,0.0,0
71092.0,1.0,0
149506.0,1.39,0
53323.0,45.0,0
97812.0,9.99,0
52800.0,67.0,0
162872.0,248.8,0
65064.0,173.98,0
137939.0,25.95,0
80779.0,0.99,0
118209.0,0.76,0
87659.0,8.98,0
152386.0,0.99,0
63932.0,59.99,0
59457.0,31.98,0
75333.0,0.89,0
65283.0,10.65,0
86335.0,80.52,0
62540.0,1.0,0
82230.0,39.44,0
146275.0,1.5,0
125118.0,1.98,0
135371.0,26.59,0
29596.0,719.0,0
127447.0,32.43,0
52912.0,93.96,0
128764.0,41.88,0
79628.0,3.69,0
76761.0,10.11,0
72750.0,115.99,0
60462.0,278.0,0
155033.0,303.35,0
46603.0,348.0,0
125929.0,6.99,0
121471.0,212.26,0
117461.0,9.81,0
164134.0,129.99,0
142207.0,36.26,0
63502.0,11.47,0
46686.0,32.07,0
148653.0,9.99,0
59857.0,5.99,0
124511.0,15.0,0
54638.0,1.29,0
2929.0,1.0,0
139934.0,389.26,0
150374.0,15.13,0
121399.0,102.0,0
138211.0,25.19,0
89567.0,7.76,0
75900.0,9.99,0
106943.0,4.49,0
136151.0,44.94,0
77937.0,1.0,0
111548.0,691.0,0
48572.0,22.74,0
39213.0,1.0,0
138556.0,146.09,0
92604.0,69.99,0
139041.0,148.88,0
126993.0,4.0,0
159402.0,419.79,0
158539.0,4.49,0
140699.0,162.18,0
60158.0,75.08,0
142252.0,107.0,0
120398.0,395.03,0
145982.0,129.0,0
148866.0,0.99,0
58810.0,64.0,0
76879.0,24.21,0
40567.0,10.0,0
69801.0,25.0,0
137874.0,29.0,0
76097.0,1095.97,0
172717.0,9.99,0
64323.0,862.17,0
82054.0,422.3,0
69080.0,2.61,0
79253.0,1.0,0
77851.0,9.15,0
142311.0,5.83,0
139075.0,76.15,0
72514.0,62.74,0
153614.0,51.85,0
120842.0,34.0,0
4636.0,0.99,0
154007.0,4.74,0
158362.0,347.0,0
110665.0,3.75,0
49350.0,41.24,0
41220.0,277.75,0
136468.0,265.5,0
104116.0,1.98,0
77178.0,1.29,0
135260.0,18.15,0
150176.0,0.99,0
152087.0,7.56,0
35310.0,4.49,0
11783.0,23.0,0
55424.0,50.0,0
163968.0,20.23,0
42726.0,191.9,0
144916.0,8.49,0
45515.0,15.0,0
68514.0,7.99,0
136600.0,149.0,0
20829.0,11.85,0
72364.0,276.0,0
138463.0,8.39,0
36965.0,119.99,0
92570.0,45.0,0
147318.0,29.95,0
81152.0,148.87,0
34885.0,1.0,0
33090.0,41.0,0
33881.0,0.76,0
126165.0,84.55,0
160085.0,0.89,0
125186.0,9.83,0
121304.0,1.79,0
40857.0,311.0,0
156092.0,4.49,0
151046.0,30.18,0
77328.0,1.98,0
140758.0,6.52,0
71953.0,102.69,0
5176.0,41.93,0
6941.0,3.3,0
46646.0,4.49,0
42671.0,1.0,0
148866.0,5.99,0
166974.0,1.29,0
7860.0,18.71,0
58808.0,1.42,0
53874.0,15.0,0
137345.0,9.99,0
40211.0,6.27,0
137145.0,424.1,0
128777.0,1.51,0
47403.0,181.48,0
54120.0,9.46,0
48610.0,6.67,0
69367.0,11.55,0
38474.0,6.3,0
54494.0,12.06,0
28871.0,119.4,0
163971.0,17.99,0
59943.0,30.0,0
116646.0,16.29,0
48052.0,0.89,0
109647.0,75.66,0
122653.0,198.0,0
72359.0,1.29,0
152163.0,35.98,0
31938.0,141.0,0
67202.0,19.35,0
142115.0,30.58,0
68264.0,11.4,0
159484.0,1.98,0
4972.0,47.77,0
140469.0,131.29,0
9310.0,0.01,0
153443.0,0.99,0
155671.0,1.29,0
29430.0,5.6,0
54561.0,247.9,0
718.0,9.48,0
147614.0,7.14,0
73515.0,1.98,0
121347.0,1367.3,0
119973.0,112.18,0
150659.0,6.25,0
89869.0,0.52,0
45537.0,32.85,0
70502.0,0.43,0
138941.0,0.76,0
119767.0,30.11,0
120276.0,136.7,0
154407.0,5.5,0
136694.0,28.0,0
136147.0,349.0,0
36912.0,561.1,0
134531.0,2.69,0
124593.0,6.06,0
139870.0,74.95,0
132782.0,19.2,0
165992.0,24.95,0
81828.0,30.58,0
78886.0,165.95,0
66259.0,21.61,0
55473.0,1.29,0
76081.0,30.0,0
98631.0,5.29,0
126829.0,20.25,0
77360.0,0.76,0
63630.0,135.0,0
32874.0,89.58,0
45494.0,16.05,0
48728.0,31.51,0
124280.0,301.43,0
39721.0,63.11,0
80173.0,199.95,0
78191.0,500.0,0
64017.0,255.0,0
94092.0,0.0,0
75726.0,0.76,0
142571.0,12.5,0
64750.0,125.9,0
12253.0,3.99,0
82574.0,1.98,0
83668.0,0.89,0
136357.0,41.0,0
124704.0,15.17,0
36746.0,39.0,0
85296.0,1.29,0
60163.0,31.1,0
62978.0,0.44,0
84961.0,3.77,0
74228.0,235.98,0
123527.0,28.0,0
36518.0,195.93,0
78923.0,93.65,0
35029.0,0.0,0
167882.0,27.0,0
156850.0,800.0,0
43605.0,99.99,0
44652.0,69.99,0
153394.0,34.74,0
84444.0,0.89,0
130222.0,19.95,0
113042.0,30.27,0
163769.0,9.98,0
123907.0,0.99,0
47756.0,31.32,0
29003.0,110.0,0
134006.0,8.7,0
143369.0,30.0,0
51746.0,102.92,0
172057.0,5.58,0
110825.0,140.45,0
78385.0,28.96,0
86004.0,127.06,0
32732.0,17.89,0
124124.0,163.86,0
39075.0,22.49,0
110566.0,11.27,0
143941.0,30.87,0
38192.0,69.35,0
121213.0,32.0,0
135063.0,64.55,0
47120.0,222.22,0
68243.0,35.0,0
125129.0,207.22,0
119767.0,53.36,0
47451.0,125.0,0
81518.0,11.45,0
57934.0,1.78,0
142429.0,297.35,0
41893.0,30.0,0
120972.0,1.79,0
154350.0,31.99,0
125503.0,13.4,0
50413.0,1.18,0
79507.0,1.0,0
73011.0,24.54,0
70295.0,25.14,0
82978.0,13.33,0
143678.0,7.99,0
133438.0,23.88,0
147557.0,8.99,0
160293.0,65.0,0
128000.0,12.92,0
142297.0,64.9,0
53774.0,10.65,0
111497.0,36.41,0
146628.0,48.94,0
116767.0,30.9,0
43100.0,1.0,0
66671.0,0.89,0
162686.0,9.99,0
70767.0,86.47,0
154720.0,21.4,0
89646.0,243.84,0
167231.0,11.99,0
140492.0,3.0,0
51854.0,595.89,0
161868.0,0.76,0
146323.0,66.28,0
119077.0,95.8,0
139232.0,118.0,0
112892.0,2.69,0
81140.0,0.0,0
37270.0,23.32,0
79824.0,54.95,0
54162.0,19.14,0
120872.0,11.84,0
137235.0,33.98,0
31877.0,89.99,0
139184.0,5.6,0
111106.0,1.0,0
169911.0,12.31,0
57401.0,40.71,0
59384.0,30.0,0
40275.0,1200.0,0
142308.0,60.0,0
37452.0,89.7,0
121749.0,5.0,0
148147.0,24.66,0
90577.0,14.46,0
44136.0,89.9,0
157334.0,117.36,0
13186.0,358.0,0
112397.0,1.0,0
67924.0,22.5,0
125713.0,2.48,0
36772.0,0.0,0
122548.0,22.0,0
130869.0,21.9,0
93124.0,0.76,0
35930.0,53.62,0
123179.0,39.5,0
149003.0,3.83,0
167050.0,0.89,0
144627.0,0.76,0
34827.0,250.7,0
124785.0,13.0,0
77598.0,1.79,0
3768.0,15.83,0
116605.0,2.08,0
57499.0,103.6,0
55905.0,50.2,0
50165.0,120.0,0
49086.0,8.91,0
170872.0,1.59,0
164799.0,69.56,0
23129.0,1.0,0
135171.0,1.98,0
115631.0,5.39,0
72529.0,1299.0,0
73654.0,120.0,0
23359.0,39.9,0
68536.0,12.95,0
80739.0,4.49,0
166477.0,99.0,0
140063.0,3.58,0
68968.0,1.29,0
60900.0,213.74,0
27482.0,23.05,0
51446.0,388.97,0
132296.0,4.0,0
52085.0,122.47,0
41793.0,24.11,0
75731.0,49.5,0
157434.0,165.01,0
168646.0,4.99,0
151896.0,345.0,0
60798.0,37.53,0
132198.0,19.65,0
38122.0,1.98,0
26918.0,126.0,0
53500.0,105.5,0
